,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector
542,"Cops: Woman, 37, dies after jumping from walkway at O’Hare Airport",0.04349723452287435,Police say the woman jumped from an exterior walkway.,0.043519431725144386,William Lee,0.005584544502198696
543,"Cops: Woman, 37, dies after jumping from walkway at O’Hare Airport",0.04349723452287435,Police say the woman jumped from an exterior walkway.,0.043519431725144386,William Lee,0.005584544502198696
544,No. 24 Illinois beats Rutgers 76-58 in its Big Ten opener behind Terrence Shannon Jr.’s 23 points,-0.0448245293518994,"Terrence Shannon Jr. had 23 points and 10 rebounds Saturday, and No. 24 Illinois beat Rutgers 76-58 in the Big Ten opener for both schools.",-0.015462038798432332,Everett Merrill,0.02292855636915192
545,These Six Post-Workout Cooldown Exercises Can Help Improve Flexibility,-0.0022548113265656866,These six quick exercises can also help improve your flexibility after a solid sweat,0.030715272747329436,Jen Murphy,0.0025440558092668653
546,Brazil launches $204 million drive to restore Amazon rainforest,0.002527280943468213,"Brazil's national development bank (BNDES) on Saturday launched an effort to restore degraded or destroyed woodland amounting to 60,000 square km (23,160 square miles) - an area nearly the size of Latvia - in the Amazon rainforest by 2030.",0.07413198115682462,Steven Grattan,-0.0025954158045351505
547,Man shot by Elk Grove Village police outside family home identified as grieving family hires lawyers,-0.07250366953667253,"A Cook County man fatally shot by police in the northwest suburbs Friday afternoon has been identified as Jack Murray, 24.",0.1295059884141665,Ilana Arougheti,0.03183593989524525
548,"Review: Angel Olsen keeps it real and heartfelt in her concert at Thalia Hall, with opener Kara Jackson",0.005733266423703753,Call it kismet that Angel Olsen began the first of her sold-out three-night stand in Chicago days after Merriam-Webster named “authentic” the word of the year.,0.038870045103976736,Bob Gendron,0.015785944473464042
549,UAE's Masdar to develop 150 MW solar project in Angola,-0.04707336786668748,"Abu Dhabi Future Energy Company, known as Masdar, is planning to develop a 150 megawatt solar power project in Angola to provide renewable energy to 90,000 homes and support economic growth, including jobs, the UAE state news agency WAM said on Saturday.",0.15973318346368615,Reuters,0.0016143508109962568
550,"Landmarks: Journey of Marquette, Jolliet gets a modern update with ‘Oregon Trail’ type game at Isle a la Cache",-0.028393551474437118,The 350th anniversary of the expedition of Marquette and Jolliet is being marked in Will County with a program involving an Oregon Trail-style game.,0.025607350158679765,Paul Eisenberg,0.01690910354955122
551,WALMART Joinis Advertising Exodus...,-0.04004684675601311,"Retailer says its halt isn’t a boycott, but due to poor performance",0.05120174153125845,wsj,0.005207398673519492
552,Need Job? Smallest Employers Have Record Openings...,0.01598150495556183,Available positions at establishments with fewer than 10 workers rose almost 20% in recent months,0.02047407181817107,wsj,-0.008107847606879659
553,"Trump's Second-Term Plans: Anti-'Woke' University, 'Freedom Cities'...",-0.05381017760373652,"Former president wants more active government, upending GOP orthodoxy",0.060624413104960695,wsj,-0.01450376957654953
554,"South Chicago man charged in shooting of 9-month-old girl, cops said",-0.05955082189757377,"A 23-year-old man was charged with attempt murder in the shooting of a 9-month-old girl Tuesday in the Washington Park neighborhood, Chicago police said.",0.07206054520793259,Deanese Williams-Harris,0.09786290011834353
555,US targets oil and natural gas industry’s role in global warming with new rule on methane emissions,-0.09861324948724359,"The Biden administration on Saturday issued a final rule aimed at reducing methane emissions, targeting the U.S. oil and natural gas industry for its role in global warming as President Joe Biden seeks to advance his climate legacy.",0.09533812356676208,Matthew Daly,0.08527947927359492
556,Developing nations press rich world to better fight climate change at U.N. climate summit,0.02380239771446213,Countries once colonized by empires are striking back on global warming — and they have the pope’s blessing.,0.06323517311830074,Jamey Keaten and Seth Borenstein,0.059754347894340754
557,"Man wounded by gunfire from outside his residence overnight on Far South Side, Chicago police said",-0.08529536391142756,"Shortly before 2 a.m., the victim was inside his home in the first block of West 116th Street when he heard multiple shots and felt pain. Gunfire had pierced through the front glass window and struck his elbow, police said.",0.13125949262757786,Deanese Williams-Harris,0.06297929333231878
558,Impact of Amazon's climate-driven drought may last until 2026,-0.09533559477131348,"The Amazon rainforest's record-breaking drought hit home for Raimundo Leite de Souza one October morning, he said, when he woke to find the stream that runs behind his house had dropped nearly a foot overnight, stranding his skiff in a mudflat.",-0.0018108428048435599,Brad Haynes,0.022438949716161005
559,"Pac-12 ends on a high note, but the future is much more daunting for the 2 remaining schools",-0.03087229631637456,"Now the Pac-12 becomes the Pac-2 with only Oregon State and Washington State sticking around. They were the ones left behind, and on Friday announced a six-game scheduling alliance with the Mountain West.",0.09800929552875459,Mark Anderson,0.09003015761845745
560,World Bank to boost climate financing share to 45%,-0.03326637268764898,"World Bank President Ajay Banga said on Friday the development lender will devote 45% of its annual financing to climate-related projects by 2025, up from a target of 35%, and extend debt repayment pauses following climate disasters.",0.12150469275366049,Brajeshwar,0.0406685572816059
561,"Daywatch special edition: Our guide to celebrating the holidays, Chicago style ",-0.04889174643903971,"Good morning, Chicago. Here are some of the top stories you need to know to start your day.",0.08480578968010377,Chicago Tribune staff,0.07236522455059458
562,"9-year-old boy critically injured after fall from third floor window in Rogers Park neighborhood, police say",-0.025727289445057977,"Shortly after 2 a.m., officers were called to an apartment complex in the 1500 block of West Jonquil Terrace where a boy fell from a window.",0.0423748315370176,Deanese Williams-Harris,0.020291444001486525
563,Honda's China joint venture dismisses 900 contract workers,-0.035564338009862695,"Honda Motor <a href=""https://www.reuters.com/markets/companies/7267.T"" target=""_blank"">(7267.T)</a> said on Saturday it was dismissing about 900 contract workers at a joint venture in China, as Japanese automakers suffer from a rapid shift to electric vehicle…",0.09282477974920766,Reuters,0.017287998089159373
564,Digital Payments Are Having a Jolly Holiday,-0.020513681112788618,Investors might be warming again to the growth potential of alternative ways to pay,0.01348351314663887,Telis Demos,0.037984547670930624
565,Pope pleads with COP28 to find breakthrough on climate change,-0.023896884464193135,"Pope Francis on Saturday called on the <a href=""https://www.reuters.com/sustainability/cop/"">U.N. climate summit</a> to strive for a essential breakthrough agreement to stem global warming that includes the elimination of fossil fuels, saying climate had ""run…",0.10813723918545293,Reuters,0.13951712055131793
566,Column: Northwestern upsets No. 1 Purdue but still is playing the underdog despite a rare taste of March Madness,-0.053214157291222364,"Northwestern's dream season in 2022-23 was real, and star guard Boo Buie and most of the core are back. So why haven't Chris Collins' Wildcats gotten any love nationally?",0.07093866779177915,Paul Sullivan,0.02603256143629551
567,Can Michigan be beaten? Iowa is embracing its underdog role in tonight’s Big Ten championship game.,-0.020789356203749776,"Two weeks after celebrating the program’s 1,000th win and one week after beating rival Ohio State for the third straight time, Michigan is chasing a school first — its third straight outright Big Ten title.",0.0883252238490968,Michael Marot,0.04679972748272121
568,"Andre Drummond wants to contribute more for the Chicago Bulls: ‘I’m doing what I can with the minutes I get,’ the center says",-0.013506539049558342,Andre Drummond is eager to play more minutes. How can the center help the Chicago Bulls snap out of their dismal start to the season?,0.08218220109120011,Julia Poe,0.08874731994001195
569,FACTBOX How food and agriculture contribute to climate change,-0.05726203171070665,"Feeding the world is a big job, and the effort produces <a href=""https://www.reuters.com/graphics/FOOD-WASTE/METHANE/gdpzwqwqovw/"">billions of mets of emissions</a> of greenhouse gases each year - around a third of the global total.",0.09479510795790702,Leah Douglas,0.07615524076391011
570,Should I wrap my evergreens in burlap?,0.012934606153066852,"An extended period of cold, sunny days in November and early December can dry out newly planted evergreens.",0.03155312337912619,Tim Johnson,0.01343501885276055
571,Illinois home values are booming. Here’s a look at prices throughout the state.,-0.03070202404705924,Search the map to see how Illinois home values compare by ZIP code.,0.02452598194940947,Claire Malon,0.028299679892370477
572,Search average home values in Illinois counties,-0.02641296313959174,"Illinois has a vast real estate market, with average home values ranging from around $65,000 to upwards of $400,000 in counties throughout the state.",0.03387257372378372,Claire Malon,0.05365294043440372
573,Small town high school football team faced waves of off-field adversity on the way to becoming historic state champions,-0.008034881204366684,"Small-town Byron won a state football title after several players' parents had died during their time at school, and in support of a boy with cancer.",0.08981389345717616,Robert McCoppin,0.031075091479578987
574,Letters: Those who have arrived in Chicago from south of the border are families — and they’re just like ours,-0.05882426956668496,"With the arrival of new families to Chicago, there has been a play with words to describe who they are.",0.05340444434295932,Chicago Tribune,0.06391750741750002
575,"Biblioracle: With the ‘Coyote v. Acme’ film adaptation, Hollywood could learn from the publishing world",-0.018507048400351778,It seems awfully dumb to have a system in which it pays more to create and bury entertainment than to share it with audiences.,0.040957712815725245,John Warner,0.08789835317293182
576,"Defense Stocks Benefit From War, Renewing ESG Debate for Everyday Investors",0.011485466799058486,Shares of weapons makers have outperformed the S&P 500 since Oct. 7,0.05538759184855735,Hannah Miao,0.034327804925851524
577,Ask Amy: I had a bit of a breakdown,-0.043964152748230845,"Dear Amy: I took some time off work to attend to my mental health. When I returned, I was pretty much told I was no longer needed at the company. I was very hurt, but in reality it was probably time for me to move on.",0.09014663394191302,Amy Dickinson,0.03981041724910028
578,Toyota says it halts some Tianjin operations after report of weak sales,-0.055509111494757235,"Toyota Motor <a href=""https://www.reuters.com/markets/companies/7203.T"" target=""_blank"">(7203.T)</a> has halted production on some ageing lines at a joint venture in China while operations continue as normal, the Japanese automaker said on Saturday after a me…",0.1773009723474388,Reuters,0.029729798588959966
579,The air up there. West Aurora’s Terrence Smith punctuates double-double with seven dunks. ‘It gets us fired up.’,-0.058114438215852715,"Terrence Smith made sure to shake the rim several times against Oswego, scoring 16 points and grabbing 11 rebounds in a 61-44 victory.",0.04339281934517203,Paul Johnson,0.04609184937362443
580,"Northwestern stuns No. 1 Purdue for the 2nd straight season, knocking off Zach Edey and the Boilermakers 92-88 in OT",-0.09360189165454358,"Boo Buie scored seven of his 31 points in overtime to help Northwestern beat Zach Edey and No. 1 Purdue for the second straight season, winning 92-88 on Friday in the Big Ten opener for each school.",0.09824719664175063,Jay Cohen,0.009536511384567348
581,It’s a case of Da’Jha vu as Da’Jha Johnson scores 29 points to rally Hillcrest past Oak Lawn. ‘Don’t give up.’,-0.14644971079542302,Da'Jha Johnson scored 29 points Friday as Hillcrest rallied for a 58-55 win over host Oak Lawn in a South Suburban Conference crossover.,0.07393136597238481,Gregg Voss,-0.02106754164742597
582,"Photos: Northwestern 92, No. 1 Purdue 88 (OT)",-0.003377431770786643,"Photos from Northwestern's 92-88 victory against No. 1 Purdue on Friday, Dec. 1, 2023, at Welsh-Ryan Arena in Evanston.",0.03522969098412432,John Kim,-0.028298777906456962
583,"A Divorce With Apple, Internal Strife: How Goldman’s Main Street Bet Failed",-0.01650603602456613,"The Wall Street firm was looking to get out of consumer lending, once a big area of expansion. But Apple dumped it first.",0.006488085840828717,AnnaMaria Andriotis,0.059555928035479155
584,"Basketball scores for the Southland, Aurora, Elgin, Naperville and Lake County",-0.04059906309703365,"Results and highlights of high schools and local colleges from the Southland and Aurora, Elgin, Naperville and Lake County coverage areas.",0.14940110707539134,From Staff Reports,-0.021451205189805478
585,Explainer: Can technology solve the global climate crisis?,0.005822273977628356,Governments and investors are pouring billions of dollars into emerging technologies to combat global warming in long-shot bets that entrepreneurship can help lead the way to a climate-friendly world.,0.05767062073027773,Timothy Gardner,0.11545372544787824
586,"From Nicaragua with love. Elijah Allen, who doesn’t speak English, settles in for Bloom. ‘God sent him to us.’",-0.003286299348474131,Elijah Allen scored 11 points and had 10 rebounds Friday as Bloom knocked off Thornton for a 65-54 Southland Athletic Conference victory.,0.03855349327204749,Jeff Vorva,0.024803111711435122
587,US FDA gives second approval to Eli Lilly's drug for type of blood cancer,-0.019011316471733153,"Eli Lilly <a href=""https://www.reuters.com/markets/companies/LLY.N"" target=""_blank"">(LLY.N)</a> said on Friday the U.S. Food and Drug Administration (FDA) gave a second approval for its drug Jaypirca, which is used to treat a form of blood cancer.",0.14983336574368877,Reuters,-0.006192953907884657
588,"Chemicals being removed from Brighton Park migrant camp, environmental report says; city concludes site safe for habitation",-0.06632149494544137,A long-awaited environmental assessment on Mayor Brandon Johnson’s proposed tent camp for migrants has been released.,0.03247965141781606,"Alice Yin, A.D. Quig",-0.008757266332395375
589,Elk Grove Village police shoot person while responding to report of man with knife,-0.09196690283715725,The Elk Grove Village police released few details regarding the shooting.,0.057348680013092235,Caroline Kubzansky,-0.0242296265787445
590,"Inmate who stabbed Derek Chauvin 22 times is charged with attempted murder, prosecutors say",-0.014708573755342513,"Derek Chauvin was stabbed in prison 22 times by a former gang leader and one-time FBI informant who told investigators he targeted the ex-Minneapolis police officer because of his notoriety for killing George Floyd, federal prosecutors said Friday.",0.05254934908589348,Michael R. Sisak and Michael Balsamo,0.04833146260352805
591,"Man with gun, $60,000 worth of drugs arrested at contentious West Loop encampment, police say",-0.04713078754139133,The site of the arrest is at the center of a political fight between Ald. Bill Conway and Mayor Brandon Johnson's administration.,0.05380777147365734,Jake Sheridan,0.04648052772972733
592,Pharrell Williams Brings Louis Vuitton to Hong Kong for Fashion Show,-0.02503457779130258,"With a splashy fashion show in Hong Kong featuring Chinese A-listers, the brand is projecting confidence in one of the world’s largest markets for luxury goods",-0.008237145186285488,Nick Kostov,0.06050304899690673
593,"Denny Laine, founding member of the Moody Blues and Paul McCartney’s Wings, dead at 79",-0.053644928804715164,"Denny Laine, a British singer, songwriter and guitarist who performed in an early, pop-oriented version of the Moody Blues and was later Paul McCartney’s longtime sideman in the ex-Beatle’s solo band Wings, has died at age 79.",0.07187251232971903,Associated Press Staff,-0.008932345837820321
594,Salesforce Tower opens at Chicago’s Wolf Point,0.018973992925566563,"Located along the Chicago River at the Wolf Point site near the Merchandise Mart, Salesforce Tower is one of the few major office buildings to be developed in the city during the pandemic.",0.07256063801469281,Robert Channick,0.09087379902484827
595,"Cuban Intel Recruits Driven by Ideology, Not Money...",-0.007964537770021707,Espionage case of former U.S. ambassador sheds light on officials-turned-spies swayed by sympathy for Cuba’s revolution,0.005606097925920039,wsj,0.010562692315943423
596,Man gets new trial after being convicted of murder based on blind witness’s testimony,0.0013714866945520043,A Cook County judge has overturned the murder conviction of a man who was found guilty primarily based on the testimony of an eyewitness who turned out to be legally blind.,0.07838249613996595,Christy Gutowski,0.0329289551009424
597,"Driver involved in fatal Oak Lawn crash found guilty of traffic violation, sentenced $750 and community service",-0.04304028094338719,"Murod Kurdi's mother, Fadia Muhamad, has a wrongful death lawsuit pending in Cook County Circuit Court against the driver and the Oak Lawn bar where she was served.",0.10549265347071923,Hank Sanders,-0.008661782019771636
598,Baseball Hall of Fame to feature retired players in Memorial Day weekend tribute to Negro Leagues East-West All-Star Game,-0.05066202775014972,The Negro Leagues East-West All-Star Game began at Chicago’s Comiskey Park in September 1933. May's tribute game will coincide with the opening of the Hall’s “Souls of the Game: Voices of Black Baseball” exhibit.,0.15859108587392257,Ronald Blum,0.058359649614430964
599,Family members of incarcerated people call on State’s Attorney Kim Foxx to investigate convictions related to former CPD detective,-0.08738416584674269,Family members who say their loved ones were wrongfully convicted due to misconduct by a former Chicago Police detective on Tuesday called on Cook County State’s Attorney Kim Foxx to launch an investigation,0.22090568869316485,Madeline Buckley,0.09070587216410786
600,NCAA's Radical Proposal to Pay College Athletes...,-0.02171400183578953,"Amid pressure to modernize, NCAA President Charlie Baker outlines a new model where Division I schools could pay athletes through endorsements and educational trusts",0.10389549445244484,wsj,0.04196946867159568
601,UPDATE: Supreme Court Wary of Remaking Income Tax...,-0.012490696186432615,Justices hearing arguments over whether unrealized income could be taxed appear to shy away from broad ruling,0.05618463782593608,wsj,0.06163464824203402
602,"Park Ridge, Des Plaines teens killed in car crash near Southern Illinois University in Carbondale: police",-0.03928600624203682,Superintendent Ken Wallace led a moment of silence for 19-year-old Wolfgang “Wolf” Gustaveson.,0.011025908999727108,Richard Requena,0.02201940411760006
603,How Long Can the ‘Magnificent Seven’ Stocks Hold the Line?,-0.0365414873813279,"With portfolios concentrated in a handful of expensive stocks, a few company-specific outcomes could have seismic consequences",0.02861772976757493,Jon Sindreu,0.03985564218601212
604,Boeing delivered 46 narrowbody 737s in November - sources,-0.09186738758580759,"Boeing <a href=""https://www.reuters.com/markets/companies/BA.N"" target=""_blank"">(BA.N)</a> delivered 46 narrowbody 737s in November, sources told Reuters on Tuesday.",0.018546424340456724,Reuters,-0.0386214746395126
605,Afternoon Briefing: Burger King exec back on stand in Burke trial,-0.07469335460518778,"Good afternoon, Chicago. Here's what is happening today.",0.09832067819661461,Chicago Tribune staff,0.041962672607041895
606,Wisconsin governor signs off on $500 million plan to fund repairs and upgrades at Brewers stadium,-0.031013921252451837,Wisconsin Gov. Tony Evers has signed a bill that spends half-a-billion in taxpayer dollars to help the Milwaukee Brewers cover stadium repairs over the next decade.,0.12938489019143162,Todd Richmond,0.022406806703656912
607,Trucking firm XPO to buy bankrupt Yellow's service centers for $870 mln,-0.07235495019995142,"Trucking company XPO Inc <a href=""https://www.reuters.com/markets/companies/XPO.N"" target=""_blank"">(XPO.N)</a> won a bid to buy 28 service centers of bankrupt Yellow Corp for $870 million in a closely watched auction of the nearly 100-year-old firm's assets.",0.07480669241340365,Reuters,0.0791128093842417
608,Lamborghini introduces four-day week for production workers,-0.07117224799003452,"Lamborghini has reached a deal with unions to introduce a four-day week for its production workers, the labour associations and the company said on Tuesday, as more manufacturing groups re-consider the structure of the work week for their employees.",0.07145086341188289,Reuters,0.042878546577412635
609,Cook County treasurer urges property owners to pay late taxes to avoid annual tax sale list,0.013879521866329014,"The annual tax sale will occur Jan. 9-12 for properties with unpaid 2021 property taxes due in 2022, Cook County Treasurer Maria Pappas said in a statement.",0.10607102606445551,Deanese Williams-Harris,0.08753573975991458
610,Chicago State will join the Northeast Conference beginning in the 2024-25 academic year,-0.1086963966008625,Chicago State has a new conference home for its sports teams. The Cougars will join the Northeast Conference starting next fall as its eighth full member.,0.10940933928941377,Chicago Tribune staff,0.08317654194979696
611,Gov. J.B. Pritzker won’t proceed with Brighton Park migrant camp because of environmental concerns,-0.02838546809653053,"In a statement, Pritzker’s office said a Illinois Environmental Protection Agency review of the city’s environmental report released late Friday evening indicates “concerns related to insufficient soil sampling and remediation.”",0.06007779539868352,Alice Yin,0.0011085841688327491
612,"Vera Klement, ‘uniquely Chicago artist,’ dies at 93",0.027069984236732125,"Vera Klement, a noted Chicago-based painter who produced both abstract expressionist and representational pieces and also sometimes mixed the two forms, has died.",0.011473072969238274,Bob Goldsborough,0.07420401403214782
613,"Lukas Reichel rejoins the Chicago Blackhawks lineup, but on the fourth line: ‘It’s a good wake-up call’",-0.09262822265736759,"Lukas Reichel was disappointed after getting healthy-scratched by the Chicago Blackhawks, but he’s ready to “get back to work.”",0.1148734787129797,Phil Thompson,0.08043674382497557
614,FTC Investigates Exxon’s $60 Billion Deal for Pioneer,-0.04344730227603577,Regulator asks the oil producers for more information about proposed merger,0.03962877730373293,Dave Michaels,0.027244730794336647
615,Berwyn mainstay Vesecky’s Bakery closing after more than a century of serving up Eastern European goods,0.029372336468441063,"The bakery's owners said everything was sold out by 9 a.m. Tuesday, its last day open.",0.006168769396026619,Shanzeh Ahmad,0.06320775159838377
616,"Choir at St. Michael in Orland Park marking 50 years of making music, friendships",-0.10830092232208699,"After 50 years, thousands of performances, a few spaghetti dinner fundraisers and too many songs to count, the choir at St. Michael Church in Orland Park is still singing and inspiring.",0.10860359051730484,Jeff Vorva,0.06913172866916284
617,Frank Klopas is named Chicago Fire coach — the 2nd full-time stint for the longtime club mainstay,-0.08525893581099808,"Frank Klopas previously coached the Chicago Fire in 2012-13, and including three interim stints he has a 49-43-29 regular-season record as the team’s coach.",0.07617261217092164,Chicago Tribune staff,0.0902455656323582
618,CVS Health lays out changes to clarify prescription drug pricing that may save some customers money,-0.03218081628438085,The health care giant said Tuesday that it will role out a new reimbursement model designed to make costs more predictable at the drugstore counter.,0.10697035631164908,Associated Press,0.049787462019594386
619,"US agency to watch unrecalled Takata inflators after one blows apart, injuring a driver in Chicago",-0.062451823861920275,"A complaint filed with the agency shows that on Oct. 23, the inflator on a 2014 X3 exploded, shooting a large gold-colored metal disc that a surgeon had to remove from the Chicago driver’s lung.",0.04800212071859278,Tom Krisher,0.04835789487697184
620,"Whitman Charboneau is a big hit in his first season for Neuqua Valley, which saw it coming. ‘He does it all.’",-0.12160729986499064,Neuqua Valley boys basketball coach Todd Sutton predicted before the season that Whitman Charboneau would have a fine debut.,0.05330036720260978,Matt Le Cren,-0.00136652059154585
621,"Naperville police charge 3 men after loaded machine guns, variety of drugs found inside car parked at Bowlero",-0.08444290474290028,"Three men are being held in the DuPage County jail on charges they had multiple loaded machine guns and drugs inside their car while it was parked at the Bowlero entertainment venue in Naperville, officials said.",0.19314395092078485,Naperville Sun Staff,0.050132278411183506
622,"2 Oak Park-River Forest High School seniors take their climate and environment interests, activism to U.N. confab in Dubai",-0.0383046927745454,"The climate conference runs through Dec. 12, and former secretaries of state John Kerry and Hilary Clinton have also been in attendance.",0.11489250645536231,Pioneer Press staff,0.07183515324140899
623,"‘Fallen Leaves’ review: Is this heaven? No, it’s Helsinki, and it’s charming",-0.017187271572765894,This picture is one of Finnish filmmaker Aki Kaurismaki's drollest and leanest accomplishments — an 80-minute romantic fable beguiling in its simplicity.,-0.008252153420471586,Michael Phillips,0.009583624196238816
624,Combined NorthShore and Edward-Elmhurst health system to be renamed Endeavor Health,-0.0999517944001127,"Rebranding the health system’s websites, uniforms and other communications, including with patients, will take place in the coming months, and a new advertising campaign is set to roll out in the first quarter of 2024.",0.09983858848863747,Sarah Freishtat,0.06084280234063044
625,"AT&T’s Ericsson Supply Deal Isn’t ‘Secret Sauce’ for Easing Costs, CEO Says",-0.0411777506233193,"Live coverage of stocks and financial news, including the S&P 500, Dow and Nasdaq Composite.",0.01496105896512745,Drew FitzGerald,0.04923173802671954
626,"Lily Fisher follows her sister Emily at Libertyville. Big shoes to fill? Well, Lily’s are larger.",-0.005134873907081783,"Lily Fisher, a 6-foot-1 guard, did say that starting her Libertyville career right after Emily graduated does present challenges.",-0.009123434181674384,Bobby Narang,0.06807355969795026
627,NCAA President Charlie Baker calls for a new tier of Division I where schools can pay athletes,-0.027266044919088017,"NCAA President Charlie Baker wants to create a new tier of Division I where schools with the most athletic resources can offer unlimited educational benefits, enter into NIL partnerships with athletes and directly pay them through a trust fund.",0.11840742320055142,Ralph D. Russo,0.023709234228590503
628,Angelina Jolie Rebuilding Her Life...Leaving Unhealthy LA...,-0.05587232852121815,"After years of healing, the actress is starting a new fashion venture and paring back her Hollywood presence: ‘I wouldn’t be an actress today’",0.029082295834086835,wsj,0.03477230478893034
629,What the Stock Market Taught Us This Year: Don’t Fall for These Investing Traps,-0.006757283234037459,2023 has been a year in which investors have been more influenced by perception than reality. And that means opportunities in 2024.,0.07554514880757779,Mellody Hobson,0.02094196801772341
630,Wells Fargo CEO expects severance expenses to exceed $750 million,-0.02368706428387668,"Wells Fargo <a href=""https://www.reuters.com/markets/companies/WFC.N"" target=""_blank"">(WFC.N)</a> CEO Charlie Scharf told investors on Tuesday he expects to book higher-than-anticipated severance expenses between $750 million to a little less than $1 billion …",0.1265535119600827,Nupur Anand,0.07373342534992844
631,Burger King exec back on stand in ex-Ald. Ed Burke corruption trial,-0.018507296745156054,The son of a Texas-based fast-food restaurant tycoon resumes testifying in ex-Ald. Edward Burke’s corruption trial Tuesday.,0.062430875666905195,"Jason Meisner, Ray Long, Megan Crepeau",0.03074511920567602
632,"Crew of burglars strike overnight at Lincoln Park business on North Side, cops say",-0.023456178343622014,"Shortly after 1 a.m., thieves burglarized a business in the 2000. block of North Sheffield Avenue",0.031364920432679355,Deanese Williams-Harris,0.008341591339558363
633,Bobby Narang’s girls basketball rankings and player of the week for Lake County,0.0001331500825472176,Mariah Phelps helps Warren rise in the top 10 as Antioch makes its season debut on the list.,0.060324813646730036,Bobby Narang,0.04758052657416556
634,Tuesday forecast: Light snow then rain in portions of Chicago area,0.0650380982842762,"Officials said the wintry mix is mainly expected before noon before a possibility of rain showers when the temperatures rise to at least 40 degrees. Tuesday, there is a 90% chance of rain, officials said.",0.08712622185703367,Deanese Williams-Harris,0.025061215623281896
635,"Ever since summer, James Parker takes over driver’s seat for Metea Valley. ‘It was like coach handed me the keys.’",-0.0696723613073118,James Parker made three big plays for Metea Valley in the final seven seconds of a 44-42 win over DeKalb in a DuPage Valley Conference opener.,0.10375999065581709,Rick Armstrong,0.05047323618782684
636,Neuqua Valley freshman Quinn Sigal’s first 2 starts come at point guard and center. No problem? ‘I’ve got it.’,-0.11954792798496783,"Quinn Sigal made three early steals and contributed seven points, three rebounds and an assist in Neuqua Valley's win on Monday.",0.08287068238860229,Matt Le Cren,0.047875368589302525
637,Chicago World Business CEO stepping down after four years of selling the city as a corporate destination,-0.06317115377169102,"Michael Fassnacht, a former advertising executive behind some of Chicago's more unusual marketing campaigns, is stepping down as CEO of World Business Chicago.",0.1578785902238451,Robert Channick,0.12227923053433187
638,Daywatch: A food and drink guide to Christkindlmarket in Chicago,-0.02813405217602849,"Good morning, Chicago. Here are some of the top stories you need to know to start your day.",0.037709371114033274,Chicago Tribune staff,0.06501799829129595
639,‘We played a game that doesn’t win in the big leagues’: Chicago White Sox manager Pedro Grifol wants more from retooled roster,-0.08100663099321537,"The Chicago White Sox want to be a faster, more athletic, fundamentally sound team, manager Pedro Grifol said. Discussions for getting the best fits continued at the MLB winter meetings.",0.11894990969449282,LaMond Pope,0.11161625263048336
640,True or false: The resurgence of the Chicago Bears defense will help Matt Eberflus save his job,-0.046164550047251396,"The Chicago Bears took the good vibes from a 12-10 last-minute win over the Minnesota Vikings into their bye week, hoping the confidence and momentum from that triumph can fuel them down the stretch of the season.",0.07973005738313077,"Colleen Kane, Dan Wiederer",0.07440689066424966
641,"Review: A filmmaker confronts her pedophile grandfather in the HBO documentary ‘Great Photo, Lovely Life’",-0.04092896229121834,"The film is subtitled ""Facing a Family's Secrets"" and that's precisely what director Amanda Mustard is after.",0.008328615585924126,Nina Metz,0.03779092725017108
642,University of Notre Dame vice president named its next leader,-0.0563586986700102,The Rev. Robert Dowd is slated to begin his term as the university's 18th president in July.,0.07852552915574051,Alysa Guffey,0.010320045010303147
643,Professors: All faculty voices at Columbia College must be heard during adjuncts’ strike,-0.00891861249692738,The Columbia College Chicago union demand for a guaranteed number of courses at a time when we are faced with concerning deficits is problematic.,0.04511235575773753,"Joan Giroux, Melissa H. Potter, Michael Caplan, Jessica Young",0.049878877674927935
644,Editorial: Making holidays brighter on the South Side shows a little light goes a long way,-0.08415382448583841,"Jahmal Cole's My Block, My Hood, My City organization should be applauded for bringing lights and holiday cheer to the South Side.",0.11880430532619357,The Editorial Board,0.06307461310643703
645,Daniel DePetris: Blaming Iran for all the violence in the Middle East is not the right tack to take for US policy,-0.058600134718290064,"Just because the Iranians arm, fund and exert influence over the Houthis doesn’t necessarily mean Iran has direct command-and-control over them.",0.011704477423336357,Daniel DePetris,0.0040750824846327305
646,"With ‘The Nose,’ transformative music director Lidiya Yankovskaya departs Chicago Opera Theater. What’s next for the company?",-0.0340932821854949,"“The Nose” wasn’t planned as her swan song from Chicago Opera Theater, the company she’s led as music director since 2017.",0.09856174656306393,Hannah Edgar,0.09854467841796577
647,Many would-be kidney donors are ineligible because of their weight or smoking habits. A UChicago project helps them qualify,-0.007083653494191822,Project Donor estimates that 90% of individuals interested in kidney donation don’t make it through the process.,0.09195027069654316,Ilana Arougheti,-0.0009508412331342697
648,Elizabeth Shakman Hurd: How the US is making it illegal for students to disagree with Israel,-0.07003523426828906,To make it illegal for U.S. college students to disagree with the Israeli government violates the principle of freedom of speech.,0.09375923627521843,Elizabeth Shakman Hurd,0.025583638285752386
649,"Review: ‘Islander’ at Chicago Shakespeare is a welcome, beguiling musical visitor from Scotland",-0.04767085571074858,"This is a contemporary folk tale inspired by the music and sounds of Scotland, earlier seen at the Edinburgh Fringe Festival.",0.059959375357721,Chris Jones,0.06453669094480574
